movie_id,url,title,genre,metascore,userscore,RelDate,rating_id
come-as-you-are,https://www.metacritic.com/movie/come-as-you-are,Come As You Are,"Drama,Comedy",71,6.8,2020-02-14,2
come-away,https://www.metacritic.com/movie/come-away,Come Away,"Adventure,Drama,Fantasy",40,1.7,2020-11-13,1
come-early-morning,https://www.metacritic.com/movie/come-early-morning,Come Early Morning,"Drama,Romance",64,7.5,2006-11-10,2
come-from-away,https://www.metacritic.com/movie/come-from-away,Come from Away,"Drama,Comedy,Musical",83,7.2,2021-09-10,1
come-out-and-play,https://www.metacritic.com/movie/come-out-and-play,Come Out and Play,Horror,44,4.7,2013-03-22,0
come-play,https://www.metacritic.com/movie/come-play,Come Play,"Drama,Mystery,Thriller,Horror",58,6.0,2020-10-30,1
come-sunday,https://www.metacritic.com/movie/come-sunday,Come Sunday,Drama,65,,2018-04-13,1
come-to-daddy,https://www.metacritic.com/movie/come-to-daddy,Come to Daddy,"Thriller,Horror,Comedy",64,6.2,2020-02-07,2
come-true,https://www.metacritic.com/movie/come-true,Come True,"Sci-Fi,Horror",68,6.3,2021-03-12,0
come-undone,https://www.metacritic.com/movie/come-undone,Come Undone,"Drama,Romance",68,8.2,2001-06-29,0
come-what-may,https://www.metacritic.com/movie/come-what-may,Come What May,"Drama,History,War",45,,2016-09-09,2
comedian,https://www.metacritic.com/movie/comedian,Comedian,Documentary,62,7.4,2002-10-11,2
comedy-of-power,https://www.metacritic.com/movie/comedy-of-power,Comedy of Power,Drama,64,8.0,2007-01-05,0
comet,https://www.metacritic.com/movie/comet,Comet,"Sci-Fi,Drama,Comedy,Romance",52,8.6,2014-12-05,0
comic-con-episode-iv-a-fans-hope,https://www.metacritic.com/movie/comic-con-episode-iv-a-fans-hope,Comic-Con Episode IV: A Fan's Hope,Documentary,64,6.9,2012-04-06,1
coming-2-america,https://www.metacritic.com/movie/coming-2-america,Coming 2 America,Comedy,52,4.4,2021-03-05,1
coming-home,https://www.metacritic.com/movie/coming-home,Coming Home,Drama,81,7.1,2015-09-09,1
coming-home-again,https://www.metacritic.com/movie/coming-home-again,Coming Home Again,Drama,73,,2020-10-23,0
coming-soon,https://www.metacritic.com/movie/coming-soon,Coming Soon,"Comedy,Romance",44,,2000-05-12,2
coming-through-the-rye,https://www.metacritic.com/movie/coming-through-the-rye,Coming Through The Rye,Drama,64,,2016-10-14,1
command-and-control,https://www.metacritic.com/movie/command-and-control,Command and Control,Documentary,77,,2016-09-14,0
committed,https://www.metacritic.com/movie/committed,Committed,"Drama,Comedy",44,5.3,2000-04-28,2
commune,https://www.metacritic.com/movie/commune,Commune,Documentary,74,,2006-11-03,0
company-man,https://www.metacritic.com/movie/company-man,Company Man,Comedy,18,7.2,2001-02-16,1
compartment-no-6,https://www.metacritic.com/movie/compartment-no-6,Compartment No. 6,Drama,82,6.8,2021-11-19,0
complete-unknown,https://www.metacritic.com/movie/complete-unknown,Complete Unknown,"Drama,Mystery,Thriller",58,6.2,2016-08-26,2
compliance,https://www.metacritic.com/movie/compliance,Compliance,"Drama,Thriller,Crime",68,6.4,2012-08-17,2
computer-chess,https://www.metacritic.com/movie/computer-chess,Computer Chess,Comedy,74,7.3,2013-07-17,0
conan-obrien-cant-stop,https://www.metacritic.com/movie/conan-obrien-cant-stop,Conan O'Brien Can't Stop,Documentary,64,6.4,2011-06-24,0
conan-the-barbarian-2011,https://www.metacritic.com/movie/conan-the-barbarian-2011,Conan the Barbarian,"Action,Adventure,Fantasy",36,5.1,2011-08-19,2
concerning-violence,https://www.metacritic.com/movie/concerning-violence,Concerning Violence,"Drama,History,Documentary",80,,2014-12-05,0
concert-for-george,https://www.metacritic.com/movie/concert-for-george,Concert for George,"Music,Documentary",82,7.1,2003-10-03,1
concrete-cowboy,https://www.metacritic.com/movie/concrete-cowboy,Concrete Cowboy,Drama,67,6.4,2021-04-02,0
concussion,https://www.metacritic.com/movie/concussion,Concussion,Drama,56,6.2,2013-10-04,2
concussion-2015,https://www.metacritic.com/movie/concussion-2015,Concussion,"Biography,Drama,Sport",55,6.3,2015-12-25,1
condo-painting,https://www.metacritic.com/movie/condo-painting,Condo Painting,Documentary,48,,2000-03-10,0
confessions-of-a-burning-man,https://www.metacritic.com/movie/confessions-of-a-burning-man,Confessions of a Burning Man,Documentary,37,,2004-02-27,0
confessions-of-a-dangerous-mind,https://www.metacritic.com/movie/confessions-of-a-dangerous-mind,Confessions of a Dangerous Mind,"Biography,Drama,Thriller,Comedy,Romance,Crime",67,8.4,2002-12-31,2
confessions-of-a-shopaholic,https://www.metacritic.com/movie/confessions-of-a-shopaholic,Confessions of a Shopaholic,"Comedy,Romance",38,5.1,2009-02-06,1
confessions-of-a-teenage-drama-queen,https://www.metacritic.com/movie/confessions-of-a-teenage-drama-queen,Confessions of a Teenage Drama Queen,"Comedy,Romance,Music,Family",33,6.1,2004-02-20,1
confetti,https://www.metacritic.com/movie/confetti,Confetti,"Comedy,Romance",57,,2006-09-15,2
confidence,https://www.metacritic.com/movie/confidence,Confidence,"Thriller,Crime",59,8.4,2003-04-25,2
confusion-of-genders,https://www.metacritic.com/movie/confusion-of-genders,Confusion of Genders,"Drama,Comedy,Romance",39,,2003-07-04,0
connected-an-autoblogography-about-love-death-technology,https://www.metacritic.com/movie/connected-an-autoblogography-about-love-death-technology,"Connected: An Autoblogography About Love, Death & Technology",Documentary,37,,2011-10-14,1
connie-and-carla,https://www.metacritic.com/movie/connie-and-carla,Connie and Carla,"Comedy,Crime",44,6.8,2004-04-16,1
conspiracy-of-silence,https://www.metacritic.com/movie/conspiracy-of-silence,Conspiracy of Silence,Drama,46,,2004-12-03,0
constantine,https://www.metacritic.com/movie/constantine,Constantine,"Thriller,Fantasy,Horror",50,8.5,2005-02-18,2
constellation,https://www.metacritic.com/movie/constellation,Constellation,Drama,41,5.2,2007-02-02,1
consuming-spirits,https://www.metacritic.com/movie/consuming-spirits,Consuming Spirits,"Drama,Mystery,Comedy,Animation",81,,2012-12-12,0
contagion,https://www.metacritic.com/movie/contagion,Contagion,"Action,Sci-Fi,Thriller",70,7.0,2011-09-09,1
contemporary-color,https://www.metacritic.com/movie/contemporary-color,Contemporary Color,Documentary,79,,2017-03-01,1
contraband,https://www.metacritic.com/movie/contraband,Contraband,Thriller,51,6.1,2012-01-13,2
contracted-phase-ii,https://www.metacritic.com/movie/contracted-phase-ii,Contracted: Phase II,"Drama,Thriller,Horror",35,5.8,2015-09-04,0
control,https://www.metacritic.com/movie/control,Control,"Biography,Drama,Music",78,7.6,2007-10-10,2
control-2005,https://www.metacritic.com/movie/control-2005,Control,"Drama,Thriller,Romance,Crime",72,8.4,2005-04-01,2
control-room,https://www.metacritic.com/movie/control-room,Control Room,Documentary,79,8.0,2004-05-21,0
conversations-with-god,https://www.metacritic.com/movie/conversations-with-god,Conversations with God,"Adventure,Drama",35,5.7,2006-10-27,1
conversations-with-other-women,https://www.metacritic.com/movie/conversations-with-other-women,Conversations with Other Women,"Drama,Comedy,Romance",62,7.7,2006-08-11,2
conviction,https://www.metacritic.com/movie/conviction,Conviction,"Biography,Drama,Thriller",61,7.0,2010-10-15,2
cook-county,https://www.metacritic.com/movie/cook-county,Cook County,Drama,44,,2011-12-16,0
cool-and-crazy,https://www.metacritic.com/movie/cool-and-crazy,Cool and Crazy,"Music,Documentary",73,7.7,2001-10-19,0
cool-it,https://www.metacritic.com/movie/cool-it,Cool It,Documentary,61,,2010-11-12,1
cooties,https://www.metacritic.com/movie/cooties,Cooties,"Action,Sci-Fi,Horror,Comedy",49,6.6,2015-09-18,2
cop-car,https://www.metacritic.com/movie/cop-car,Cop Car,Thriller,66,6.2,2015-08-07,2
cop-out,https://www.metacritic.com/movie/cop-out,Cop Out,"Action,Comedy,Crime",31,5.0,2010-02-26,2
copperhead,https://www.metacritic.com/movie/copperhead,Copperhead,Drama,34,2.5,2013-06-28,1
copshop,https://www.metacritic.com/movie/copshop,Copshop,"Action,Thriller,Crime",61,6.4,2021-09-17,2
copying-beethoven,https://www.metacritic.com/movie/copying-beethoven,Copying Beethoven,"Drama,History,Music",59,7.1,2006-11-10,1
coraline,https://www.metacritic.com/movie/coraline,Coraline,"Adventure,Fantasy,Animation,Family",80,8.4,2009-02-06,1
coriolanus,https://www.metacritic.com/movie/coriolanus,Coriolanus,"Drama,History,Thriller",79,6.9,2011-12-02,2
corky-romano,https://www.metacritic.com/movie/corky-romano,Corky Romano,"Comedy,Crime",20,7.8,2001-10-12,1
corpo-celeste,https://www.metacritic.com/movie/corpo-celeste,Corpo Celeste,Drama,65,,2012-06-08,0
corporate-animals,https://www.metacritic.com/movie/corporate-animals,Corporate Animals,"Horror,Comedy",31,,2019-09-20,0
corpse-bride,https://www.metacritic.com/movie/corpse-bride,Corpse Bride,"Fantasy,Romance,Music,Animation",83,7.9,2005-09-16,1
corpus-callosum,https://www.metacritic.com/movie/corpus-callosum,*Corpus Callosum,Drama,73,,2002-08-28,0
corpus-christi,https://www.metacritic.com/movie/corpus-christi,Corpus Christi,Drama,77,8.0,2020-02-19,0
cosi-ridevano,https://www.metacritic.com/movie/cosi-ridevano,CosÃ¬ ridevano,Drama,68,,2001-11-21,0
cosmopolis,https://www.metacritic.com/movie/cosmopolis,Cosmopolis,Drama,58,5.3,2012-08-17,2
cosmos,https://www.metacritic.com/movie/cosmos,Cosmos,Drama,72,5.3,2016-06-17,0
cost-of-a-soul,https://www.metacritic.com/movie/cost-of-a-soul,Cost of a Soul,"Drama,Crime",30,,2011-05-20,2
cote-dazur,https://www.metacritic.com/movie/cote-dazur,Cote d'Azur,"Comedy,Romance,Musical",47,,2005-09-09,0
cotton-mary,https://www.metacritic.com/movie/cotton-mary,Cotton Mary,Drama,52,,2000-02-11,2
countdown,https://www.metacritic.com/movie/countdown,Countdown,"Thriller,Horror",31,6.1,2019-10-25,1
countdown-to-zero,https://www.metacritic.com/movie/countdown-to-zero,Countdown to Zero,Documentary,70,6.5,2010-07-23,1
counting,https://www.metacritic.com/movie/counting,Counting,Documentary,79,,2015-07-31,0
country-strong,https://www.metacritic.com/movie/country-strong,Country Strong,"Drama,Music",45,6.1,2010-12-22,0
coup-53,https://www.metacritic.com/movie/coup-53,Coup 53,"History,Documentary",80,,2020-08-19,0
couples-retreat,https://www.metacritic.com/movie/couples-retreat,Couples Retreat,Comedy,23,5.7,2009-10-09,2
courageous,https://www.metacritic.com/movie/courageous,Courageous,Drama,42,7.6,2011-09-30,1
court,https://www.metacritic.com/movie/court,Court,Drama,83,8.4,2015-07-15,0
cousin-jules,https://www.metacritic.com/movie/cousin-jules,Cousin Jules,Documentary,81,,2013-11-27,0
cowards-bend-the-knee-or-the-blue-hands,https://www.metacritic.com/movie/cowards-bend-the-knee-or-the-blue-hands,Cowards Bend the Knee or The Blue Hands,"Drama,Romance",82,5.2,2004-08-11,0
cowboy-bebop-the-movie-knockin-on-heavens-door,https://www.metacritic.com/movie/cowboy-bebop-the-movie-knockin-on-heavens-door,Cowboy Bebop the Movie: Knockin' on Heaven's Door,"Action,Sci-Fi,Thriller,Comedy,Crime,Animation",61,8.2,2003-04-04,2
cowboy-del-amor,https://www.metacritic.com/movie/cowboy-del-amor,Cowboy del Amor,Documentary,57,7.7,2006-02-03,0
cowboys,https://www.metacritic.com/movie/cowboys,Cowboys,Drama,66,7.6,2021-02-12,0
cowboys-aliens,https://www.metacritic.com/movie/cowboys-aliens,Cowboys & Aliens,"Action,Sci-Fi,Thriller,Western",50,5.9,2011-07-29,1
cowboys-angels,https://www.metacritic.com/movie/cowboys-angels,Cowboys & Angels,"Drama,Comedy",51,7.7,2004-09-17,0
coyote-ugly,https://www.metacritic.com/movie/coyote-ugly,Coyote Ugly,"Drama,Comedy,Romance,Music",27,5.9,2000-08-04,0
cq,https://www.metacritic.com/movie/cq,CQ,"Sci-Fi,Drama,Comedy",56,6.9,2002-05-24,2
cracks,https://www.metacritic.com/movie/cracks,Cracks,"Drama,Thriller,Romance",54,6.8,2011-03-18,0
cradle-2-the-grave,https://www.metacritic.com/movie/cradle-2-the-grave,Cradle 2 the Grave,"Action,Drama,Thriller,Crime",36,8.1,2003-02-28,2
crank,https://www.metacritic.com/movie/crank,Crank,"Action,Drama,Thriller,Crime",57,4.6,2006-09-01,2
crank-high-voltage,https://www.metacritic.com/movie/crank-high-voltage,Crank: High Voltage,"Action,Thriller,Crime",41,6.6,2009-04-17,2
crash,https://www.metacritic.com/movie/crash,Crash,"Drama,Crime",66,8.5,2005-05-06,0
crawl,https://www.metacritic.com/movie/crawl,Crawl,"Action,Adventure,Drama,Thriller,Horror",60,6.1,2019-07-12,2
crazy-as-hell,https://www.metacritic.com/movie/crazy-as-hell,Crazy as Hell,"Drama,Thriller",33,,2002-09-27,2
crazy-eyes,https://www.metacritic.com/movie/crazy-eyes,Crazy Eyes,Comedy,31,,2012-07-06,0
crazy-heart,https://www.metacritic.com/movie/crazy-heart,Crazy Heart,"Drama,Romance,Music",83,7.6,2009-12-16,2
crazy-horse,https://www.metacritic.com/movie/crazy-horse,Crazy Horse,Documentary,72,,2012-01-18,0
crazy-love,https://www.metacritic.com/movie/crazy-love,Crazy Love,Documentary,69,6.9,2007-06-01,1
crazy-not-insane,https://www.metacritic.com/movie/crazy-not-insane,"Crazy, Not Insane","Biography,Crime,Documentary",78,,2020-11-18,0
crazy-on-the-outside,https://www.metacritic.com/movie/crazy-on-the-outside,Crazy on the Outside,"Comedy,Crime",21,4.6,2010-01-08,1
crazy-rich-asians,https://www.metacritic.com/movie/crazy-rich-asians,Crazy Rich Asians,"Comedy,Romance",74,6.7,2018-08-15,1
crazy-stupid-love,https://www.metacritic.com/movie/crazy-stupid-love,"Crazy, Stupid, Love","Comedy,Romance",68,7.4,2011-07-29,1
crazy-wisdom-the-life-times-of-chogyam-trungpa-rinpoche,https://www.metacritic.com/movie/crazy-wisdom-the-life-times-of-chogyam-trungpa-rinpoche,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,Documentary,48,,2011-11-25,0
crazybeautiful,https://www.metacritic.com/movie/crazybeautiful,Crazy/Beautiful,"Drama,Romance",61,8.5,2001-06-29,2
created-equal-clarence-thomas-in-his-own-words,https://www.metacritic.com/movie/created-equal-clarence-thomas-in-his-own-words,Created Equal: Clarence Thomas in His Own Words,Documentary,41,8.3,2020-01-31,1
creation,https://www.metacritic.com/movie/creation,Creation,"Biography,Drama",51,7.2,2010-01-22,1
creative-control,https://www.metacritic.com/movie/creative-control,Creative Control,"Sci-Fi,Drama",58,6.8,2016-03-11,2
creature-2011,https://www.metacritic.com/movie/creature-2011,Creature,Horror,31,4.3,2011-09-09,2
creed,https://www.metacritic.com/movie/creed,Creed,"Drama,Sport",82,8.0,2015-11-25,1
creed-ii,https://www.metacritic.com/movie/creed-ii,Creed II,"Action,Drama,Sport",66,7.0,2018-11-21,1
creem-americas-only-rock-n-roll-magazine,https://www.metacritic.com/movie/creem-americas-only-rock-n-roll-magazine,Creem: America's Only Rock 'n' Roll Magazine,Documentary,65,,2020-08-07,0
creepy,https://www.metacritic.com/movie/creepy,Creepy,"Mystery,Thriller,Horror",76,6.7,2016-10-21,0
cremaster-3,https://www.metacritic.com/movie/cremaster-3,Cremaster 3,Drama,67,6.3,2002-05-15,0
crime-+-punishment,https://www.metacritic.com/movie/crime-+-punishment,Crime + Punishment,Documentary,88,,2018-08-24,0
crime-after-crime,https://www.metacritic.com/movie/crime-after-crime,Crime After Crime,"Biography,Crime,Documentary,News",72,7.7,2011-07-01,0
crime-and-punishment-in-suburbia,https://www.metacritic.com/movie/crime-and-punishment-in-suburbia,Crime and Punishment in Suburbia,"Drama,Thriller",32,5.8,2000-09-15,2
criminal,https://www.metacritic.com/movie/criminal,Criminal,"Drama,Thriller,Comedy,Crime",61,8.5,2004-09-10,2
criminal-2016,https://www.metacritic.com/movie/criminal-2016,Criminal,"Action,Sci-Fi,Drama,Mystery,Thriller,Crime",36,8.1,2016-04-15,2
criminal-activities,https://www.metacritic.com/movie/criminal-activities,Criminal Activities,"Drama,Thriller,Crime",51,6.8,2015-11-20,0
crimson-gold,https://www.metacritic.com/movie/crimson-gold,Crimson Gold,"Drama,Thriller",81,8.5,2003-01-16,0
crimson-peak,https://www.metacritic.com/movie/crimson-peak,Crimson Peak,"Drama,Mystery,Thriller,Fantasy,Horror,Romance",66,7.7,2015-10-16,2
crip-camp-a-disability-revolution,https://www.metacritic.com/movie/crip-camp-a-disability-revolution,Crip Camp: A Disability Revolution,Documentary,86,7.4,2020-03-25,0
crisis,https://www.metacritic.com/movie/crisis,Crisis,"Drama,Thriller",41,6.7,2021-02-26,2
critical-thinking,https://www.metacritic.com/movie/critical-thinking,Critical Thinking,Drama,65,,2020-09-04,0
crock-of-gold-a-few-rounds-with-shane-macgowan,https://www.metacritic.com/movie/crock-of-gold-a-few-rounds-with-shane-macgowan,Crock of Gold: A Few Rounds with Shane MacGowan,Documentary,77,,2020-12-04,0
crocodile-dundee-in-los-angeles,https://www.metacritic.com/movie/crocodile-dundee-in-los-angeles,Crocodile Dundee in Los Angeles,"Adventure,Comedy",37,5.4,2001-04-20,1
crooked-arrows,https://www.metacritic.com/movie/crooked-arrows,Crooked Arrows,"Drama,Sport",42,,2012-06-01,1
crooked-house,https://www.metacritic.com/movie/crooked-house,Crooked House,"Drama,Mystery,Crime",59,5.8,2017-12-22,1
crop-circles-quest-for-truth,https://www.metacritic.com/movie/crop-circles-quest-for-truth,Crop Circles: Quest for Truth,Documentary,41,,2002-08-23,0
cropsey,https://www.metacritic.com/movie/cropsey,Cropsey,"Horror,Documentary",73,6.3,2010-06-04,0
crosscurrent,https://www.metacritic.com/movie/crosscurrent,Crosscurrent,Drama,49,,2016-10-28,0
crossing-over,https://www.metacritic.com/movie/crossing-over,Crossing Over,Drama,38,5.7,2009-02-27,2
crossing-the-bridge-the-sound-of-istanbul,https://www.metacritic.com/movie/crossing-the-bridge-the-sound-of-istanbul,Crossing the Bridge: The Sound of Istanbul,"Music,Documentary",73,7.9,2006-06-09,0
crossing-the-line,https://www.metacritic.com/movie/crossing-the-line,Crossing the Line,Documentary,71,8.4,2007-08-10,0
crossover,https://www.metacritic.com/movie/crossover,Crossover,"Action,Sport",30,2.0,2006-09-01,1
crossroads,https://www.metacritic.com/movie/crossroads,Crossroads,"Adventure,Drama,Comedy,Romance,Music",27,6.5,2002-02-15,1
crouching-tiger-hidden-dragon,https://www.metacritic.com/movie/crouching-tiger-hidden-dragon,"Crouching Tiger, Hidden Dragon","Action,Adventure,Drama,Fantasy,Romance",94,8.1,2000-12-08,1
crouching-tiger-hidden-dragon-sword-of-destiny,https://www.metacritic.com/movie/crouching-tiger-hidden-dragon-sword-of-destiny,"Crouching Tiger, Hidden Dragon: Sword of Destiny","Action,Adventure,Drama,Fantasy",47,5.4,2016-02-26,0
croupier,https://www.metacritic.com/movie/croupier,Croupier,"Drama,Crime",75,6.6,2000-04-21,0
crown-heights,https://www.metacritic.com/movie/crown-heights,Crown Heights,"Biography,Drama,Romance,Crime",64,7.4,2017-08-18,0
crown-vic,https://www.metacritic.com/movie/crown-vic,Crown Vic,"Action,Drama,Mystery,Thriller,Crime",47,5.8,2019-11-08,2
crude,https://www.metacritic.com/movie/crude,Crude,Documentary,75,7.0,2009-09-09,0
cruella,https://www.metacritic.com/movie/cruella,Cruella,"Action,Thriller,Comedy,Romance,Crime,Family",59,7.1,2021-05-28,1
crush,https://www.metacritic.com/movie/crush,Crush,"Drama,Comedy,Romance",37,7.6,2002-04-03,2
cry-macho,https://www.metacritic.com/movie/cry-macho,Cry Macho,"Drama,Thriller,Western",58,5.4,2021-09-17,1
cry_wolf,https://www.metacritic.com/movie/cry_wolf,Cry_Wolf,"Drama,Mystery,Thriller,Horror",39,8.6,2005-09-16,0
